CustomerId,TotalAmount,AvgAmount,StdAmount,MinAmount,MaxAmount,TransactionCount,TotalValue,AvgValue,AvgHour,AvgDay,AvgMonth,UniqueProducts,FraudCount,TopProductCategory,TopChannelId,TopProviderId,Recency,Frequency,Monetary,is_high_risk
CustomerId_3171,58160.0,19386.666666666668,35172.269379915386,-1000.0,60000.0,3,63640.0,21213.333333333332,10.0,28.0,11.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,65,3,58160.0,1
CustomerId_3172,103900.0,5772.222222222223,7729.531266174633,-5000.0,20000.0,18,131900.0,7327.777777777777,9.333333333333334,18.61111111111111,8.11111111111111,2,0.0,airtime,ChannelId_3,ProviderId_4,5,18,103900.0,0
CustomerId_3174,221468.6,18455.716666666667,32097.704247835467,-5000.0,72000.0,12,254392.0,21199.333333333332,10.916666666666666,22.75,11.25,5,0.0,financial_services,ChannelId_3,ProviderId_4,62,12,221468.6,1
CustomerId_3175,23400.0,3342.8571428571427,5292.008800338218,-500.0,12000.0,7,24600.0,3514.285714285714,11.857142857142858,5.285714285714286,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,51,7,23400.0,1
CustomerId_3178,314000.0,62800.0,68386.40215715402,-5000.0,160000.0,5,326000.0,65200.0,13.0,15.0,12.0,2,0.0,ticket,ChannelId_3,ProviderId_4,47,5,314000.0,1
CustomerId_3180,158871.0,2371.208955223881,6074.84328401755,-12000.0,30000.0,67,272217.0,4062.9402985074626,14.134328358208956,16.432835820895523,10.805970149253731,6,0.0,airtime,ChannelId_3,ProviderId_4,6,67,158871.0,0
CustomerId_3181,40920.0,2273.3333333333335,5401.398511714623,-5000.0,15000.0,18,63440.0,3524.4444444444443,10.11111111111111,17.27777777777778,7.111111111111111,5,0.0,financial_services,ChannelId_3,ProviderId_4,11,18,40920.0,0
CustomerId_3187,48590.0,991.6326530612245,1182.378600073413,-250.0,5000.0,49,51610.0,1053.265306122449,11.755102040816327,21.612244897959183,6.163265306122449,4,0.0,airtime,ChannelId_3,ProviderId_5,1,49,48590.0,0
CustomerId_3188,5000.0,5000.0,0.0,5000.0,5000.0,1,7000.0,7000.0,8.0,22.0,11.0,1,0.0,movies,ChannelId_1,ProviderId_6,71,1,5000.0,1
CustomerId_319,62000.0,62000.0,0.0,62000.0,62000.0,1,62000.0,62000.0,11.0,21.0,1.0,1,0.0,transport,ChannelId_3,ProviderId_5,10,1,62000.0,0
CustomerId_3190,120000.0,4800.0,6892.266197219412,-5000.0,10200.0,25,192400.0,7696.0,10.24,14.72,1.0,3,0.0,airtime,ChannelId_3,ProviderId_4,6,25,120000.0,0
CustomerId_3192,35000.0,3888.8888888888887,6527.71867585538,-5000.0,10000.0,9,57000.0,6333.333333333333,14.666666666666666,21.11111111111111,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_6,6,9,35000.0,0
CustomerId_3193,61244.0,6804.888888888889,12604.995165057031,-392.0,30000.0,9,62156.0,6906.222222222223,14.0,23.0,11.0,5,0.0,financial_services,ChannelId_3,ProviderId_4,69,9,61244.0,1
CustomerId_3194,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,16.0,13.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,49,1,10000.0,1
CustomerId_3196,3530.0,320.90909090909093,663.9006634347422,-1000.0,1135.0,11,5740.0,521.8181818181819,12.636363636363637,13.181818181818182,12.0,4,0.0,financial_services,ChannelId_2,ProviderId_4,48,11,3530.0,1
CustomerId_3197,80000.0,80000.0,0.0,80000.0,80000.0,1,80000.0,80000.0,9.0,14.0,12.0,1,0.0,ticket,ChannelId_3,ProviderId_5,49,1,80000.0,1
CustomerId_3198,265709.0,8303.40625,18195.648513577005,-5000.0,75000.0,32,364751.0,11398.46875,13.75,14.40625,9.65625,7,0.0,financial_services,ChannelId_3,ProviderId_6,1,32,265709.0,0
CustomerId_320,40000.0,20000.0,0.0,20000.0,20000.0,2,40000.0,20000.0,4.0,18.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,14,2,40000.0,0
CustomerId_3200,247562.0,5626.409090909091,13783.578239505394,-5000.0,55000.0,44,292538.0,6648.590909090909,15.045454545454545,13.045454545454545,10.181818181818182,7,0.0,financial_services,ChannelId_2,ProviderId_4,15,44,247562.0,0
CustomerId_3201,40000.0,20000.0,0.0,20000.0,20000.0,2,43600.0,21800.0,10.5,4.0,1.0,1,0.0,utility_bill,ChannelId_3,ProviderId_3,27,2,40000.0,0
CustomerId_3203,79000.0,19750.0,40376.354466444835,-5000.0,80000.0,4,91000.0,22750.0,11.0,15.0,12.0,3,0.0,financial_services,ChannelId_2,ProviderId_4,47,4,79000.0,1
CustomerId_3204,682472.9,1648.485265700483,3393.338245564956,-5000.0,30000.0,414,744082.0,1797.2995169082126,13.23671497584541,17.67632850241546,8.51207729468599,9,0.0,financial_services,ChannelId_3,ProviderId_6,2,414,682472.9,0
CustomerId_3205,24175.0,1007.2916666666666,2299.1888830471357,-1000.0,11000.0,24,28025.0,1167.7083333333333,14.916666666666666,17.666666666666668,5.125,3,0.0,financial_services,ChannelId_2,ProviderId_4,5,24,24175.0,0
CustomerId_3206,149000.0,29800.0,45855.20690172491,-5000.0,80000.0,5,171000.0,34200.0,10.0,15.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,47,5,149000.0,1
CustomerId_3208,59000.0,4214.285714285715,4689.244180996655,-2000.0,10000.0,14,85000.0,6071.428571428572,10.714285714285714,21.071428571428573,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_6,9,14,59000.0,0
CustomerId_3209,63577.75,775.3384146341464,1260.1728701297436,-496.0,5555.0,83,68597.0,836.5487804878048,15.353658536585366,14.182926829268293,8.646341463414634,6,0.0,financial_services,ChannelId_3,ProviderId_4,1,83,63577.75,0
CustomerId_321,200000.0,200000.0,0.0,200000.0,200000.0,1,200000.0,200000.0,12.0,27.0,11.0,1,0.0,financial_services,ChannelId_1,ProviderId_3,65,1,200000.0,1
CustomerId_3210,75000.0,6250.0,6784.005252999681,-5000.0,10000.0,12,105000.0,8750.0,12.25,7.0,12.0,3,0.0,airtime,ChannelId_3,ProviderId_5,55,12,75000.0,1
CustomerId_3211,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,11.0,28.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,34,6,19000.0,1
CustomerId_3213,142626.0,2641.222222222222,3094.8334162299975,-5000.0,10000.0,54,178574.0,3306.925925925926,14.24074074074074,18.59259259259259,8.314814814814815,6,0.0,airtime,ChannelId_3,ProviderId_6,6,54,142626.0,0
CustomerId_3214,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,2.0,30.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,2,1,500.0,0
CustomerId_3217,27880.0,2788.0,3919.6932986594184,-50.0,10000.0,10,28120.0,2812.0,17.8,14.4,4.1,4,0.0,financial_services,ChannelId_3,ProviderId_6,17,10,27880.0,0
CustomerId_3218,290865.0,2237.423076923077,12344.628452947609,-5000.0,100000.0,130,310845.0,2391.1153846153848,14.2,15.6,12.0,6,0.0,financial_services,ChannelId_3,ProviderId_4,46,130,290865.0,1
CustomerId_3219,40000.0,5000.0,8982.363672378064,-5000.0,20000.0,8,61400.0,7675.0,11.375,23.0,11.0,4,0.0,financial_services,ChannelId_2,ProviderId_4,69,8,40000.0,1
CustomerId_322,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,12.0,10.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_1,52,1,500.0,1
CustomerId_3220,10980.0,1568.5714285714287,4757.05591226138,-5000.0,10000.0,7,24220.0,3460.0,13.285714285714286,23.428571428571427,12.0,5,0.0,financial_services,ChannelId_3,ProviderId_4,35,7,10980.0,1
CustomerId_3222,86901.0,5793.4,9507.605067223067,-1005.0,25000.0,15,95049.0,6336.6,15.066666666666666,22.733333333333334,7.666666666666667,4,0.0,financial_services,ChannelId_3,ProviderId_6,14,15,86901.0,0
CustomerId_3223,52950.0,1357.6923076923076,2754.8411565044635,-5000.0,10000.0,39,74450.0,1908.974358974359,11.58974358974359,15.282051282051283,6.282051282051282,4,0.0,airtime,ChannelId_3,ProviderId_5,13,39,52950.0,0
CustomerId_3224,123528.8,2807.4727272727273,7994.2577158905815,-5000.0,36000.0,44,169352.0,3848.909090909091,9.931818181818182,14.772727272727273,9.25,8,0.0,airtime,ChannelId_3,ProviderId_4,14,44,123528.8,0
CustomerId_3225,627727.7,2266.1649819494583,4105.897447446836,-5000.0,15000.0,277,790933.0,2855.3537906137185,11.15884476534296,18.812274368231048,7.79783393501805,7,0.0,financial_services,ChannelId_3,ProviderId_6,2,277,627727.7,0
CustomerId_3229,11300.0,1412.5,4203.888506065375,-5000.0,10000.0,8,22500.0,2812.5,10.75,20.75,8.5,4,0.0,airtime,ChannelId_3,ProviderId_4,12,8,11300.0,0
CustomerId_323,747000.0,83000.0,25514.701644346147,47000.0,100000.0,9,757410.0,84156.66666666667,18.77777777777778,22.333333333333332,10.0,2,0.0,financial_services,ChannelId_3,ProviderId_3,21,9,747000.0,0
CustomerId_3230,22025.0,1376.5625,2542.5949466047477,-1000.0,10000.0,16,24975.0,1560.9375,15.5,20.3125,7.6875,3,0.0,airtime,ChannelId_3,ProviderId_4,11,16,22025.0,0
CustomerId_3231,5000.0,5000.0,0.0,5000.0,5000.0,1,5000.0,5000.0,8.0,28.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,35,1,5000.0,1
CustomerId_3232,61005.0,4692.692307692308,8948.309108286096,-1000.0,30000.0,13,65395.0,5030.384615384615,10.692307692307692,12.538461538461538,9.461538461538462,6,0.0,airtime,ChannelId_3,ProviderId_6,15,13,61005.0,0
CustomerId_3233,475431.0,3995.218487394958,9794.470691229324,-5000.0,80000.0,119,653189.0,5488.983193277311,13.168067226890756,15.890756302521009,8.61344537815126,9,0.0,financial_services,ChannelId_3,ProviderId_6,2,119,475431.0,0
CustomerId_3234,1000.0,333.3333333333333,1154.7005383792516,-1000.0,1000.0,3,3000.0,1000.0,21.0,8.0,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,23,3,1000.0,0
CustomerId_3235,93580.0,773.3884297520661,1134.951374669864,-1000.0,6000.0,121,99868.0,825.3553719008264,11.909090909090908,20.785123966942148,3.727272727272727,8,0.0,financial_services,ChannelId_3,ProviderId_4,1,121,93580.0,0
CustomerId_3236,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,10.0,19.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,73,1,500.0,1
CustomerId_3237,10000.0,5000.0,0.0,5000.0,5000.0,2,10000.0,5000.0,8.0,27.0,1.0,1,0.0,financial_services,ChannelId_1,ProviderId_3,5,2,10000.0,0
CustomerId_3238,76226.45,1229.4588709677419,2085.986861422328,-496.0,9500.0,62,84305.0,1359.758064516129,16.467741935483872,17.193548387096776,7.645161290322581,6,0.0,financial_services,ChannelId_3,ProviderId_5,5,62,76226.45,0
CustomerId_324,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,15.0,7.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,55,1,1000.0,1
CustomerId_3241,110640.0,3073.3333333333335,5967.014687908375,-225.0,30000.0,36,114760.0,3187.777777777778,11.805555555555555,17.75,8.305555555555555,4,0.0,financial_services,ChannelId_3,ProviderId_4,8,36,110640.0,0
CustomerId_3242,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000.0,6200.0,19.0,28.0,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,34,5,19000.0,1
CustomerId_3243,96338.0,2535.2105263157896,6114.386076264397,-462.0,33000.0,38,99652.0,2622.4210526315787,12.81578947368421,13.605263157894736,10.605263157894736,5,0.0,airtime,ChannelId_3,ProviderId_4,2,38,96338.0,0
CustomerId_3245,80000.0,4000.0,5628.872935705316,-5000.0,10000.0,20,112000.0,5600.0,10.9,21.4,4.85,4,0.0,airtime,ChannelId_3,ProviderId_6,7,20,80000.0,0
CustomerId_3246,13344.0,1334.4,2171.834411531209,-1000.0,5000.0,10,17406.0,1740.6,10.7,13.1,10.6,3,0.0,financial_services,ChannelId_2,ProviderId_4,18,10,13344.0,0
CustomerId_3247,7900.0,790.0,442.7188724235731,-50.0,1000.0,10,8100.0,810.0,9.1,18.3,8.0,4,0.0,financial_services,ChannelId_3,ProviderId_5,22,10,7900.0,0
CustomerId_3250,22250.0,794.6428571428571,1204.2778138411638,-200.0,4000.0,28,24150.0,862.5,12.928571428571429,15.607142857142858,10.785714285714286,5,0.0,financial_services,ChannelId_2,ProviderId_4,4,28,22250.0,0
CustomerId_3252,5000.0,5000.0,0.0,5000.0,5000.0,1,5000.0,5000.0,21.0,18.0,1.0,1,0.0,airtime,ChannelId_3,ProviderId_3,13,1,5000.0,0
CustomerId_3253,975.0,325.0,303.10889132455355,-25.0,500.0,3,1025.0,341.6666666666667,5.666666666666667,18.333333333333332,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,42,3,975.0,1
CustomerId_3254,2000.0,2000.0,0.0,2000.0,2000.0,1,2000.0,2000.0,5.0,19.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,74,1,2000.0,1
CustomerId_3255,60000.0,7500.0,10155.927192672127,-5000.0,20000.0,8,82000.0,10250.0,6.0,11.0,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_4,21,8,60000.0,0
CustomerId_3256,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,13.0,7.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_5,55,1,500.0,1
CustomerId_3257,52000.0,4000.0,8568.449879256652,-5000.0,20000.0,13,89000.0,6846.153846153846,10.153846153846153,13.384615384615385,12.0,5,0.0,airtime,ChannelId_3,ProviderId_4,34,13,52000.0,1
CustomerId_3258,394000.0,78800.0,81515.02928908264,-5000.0,160000.0,5,406000.0,81200.0,5.8,13.0,12.0,2,0.0,ticket,ChannelId_3,ProviderId_5,50,5,394000.0,1
CustomerId_3259,39000.0,3545.4545454545455,7501.514998500455,-5000.0,10000.0,11,81000.0,7363.636363636364,13.272727272727273,17.09090909090909,7.0,3,0.0,airtime,ChannelId_3,ProviderId_4,28,11,39000.0,0
CustomerId_3260,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,23.0,25.0,1.0,1,0.0,airtime,ChannelId_3,ProviderId_5,6,1,1000.0,0
CustomerId_3261,19200.0,3840.0,6732.235884162112,-5000.0,10100.0,5,31200.0,6240.0,12.0,28.0,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,34,5,19200.0,1
CustomerId_3262,4470.0,745.0,695.751392380928,-20.0,1500.0,6,4530.0,755.0,12.666666666666666,15.5,11.5,3,0.0,airtime,ChannelId_3,ProviderId_6,58,6,4470.0,1
CustomerId_3263,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000.0,6888.888888888889,9.0,26.666666666666668,7.111111111111111,3,0.0,financial_services,ChannelId_3,ProviderId_6,7,9,40000.0,0
CustomerId_3265,428469.25,1326.5301857585139,5216.313527019663,-1000.0,50223.0,323,446198.0,1381.4179566563469,11.708978328173375,25.9969040247678,11.761609907120743,9,0.0,financial_services,ChannelId_3,ProviderId_6,22,323,428469.25,0
CustomerId_3266,29000.0,4833.333333333333,6493.586579592719,-5000.0,10000.0,6,41000.0,6833.333333333333,20.0,30.0,11.0,3,0.0,financial_services,ChannelId_3,ProviderId_1,62,6,29000.0,1
CustomerId_3267,40000.0,3333.3333333333335,5678.241298362042,-5000.0,10000.0,12,62000.0,5166.666666666667,9.75,19.416666666666668,7.416666666666667,4,0.0,airtime,ChannelId_3,ProviderId_6,13,12,40000.0,0
CustomerId_3268,-510.0,-170.0,762.6925986267338,-1000.0,500.0,3,1510.0,503.3333333333333,8.0,11.0,1.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,21,3,-510.0,0
CustomerId_327,500.0,500.0,0.0,500.0,500.0,1,500.0,500.0,3.0,23.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,40,1,500.0,1
CustomerId_3270,90000.0,4736.8421052631575,6862.799115223062,-5000.0,11000.0,19,142400.0,7494.736842105263,8.368421052631579,17.736842105263158,1.0,3,0.0,airtime,ChannelId_3,ProviderId_1,6,19,90000.0,0
CustomerId_3271,10080.0,10080.0,0.0,10080.0,10080.0,1,10080.0,10080.0,5.0,21.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,42,1,10080.0,1
CustomerId_3272,75110.0,2781.8518518518517,8946.500681201922,-18.0,46000.0,27,75506.0,2796.5185185185187,11.777777777777779,13.296296296296296,11.185185185185185,5,0.0,airtime,ChannelId_3,ProviderId_1,22,27,75110.0,0
CustomerId_3273,500.0,125.0,750.0,-1000.0,500.0,4,2500.0,625.0,18.0,6.0,1.0,3,0.0,airtime,ChannelId_3,ProviderId_1,23,4,500.0,0
CustomerId_3274,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,9.0,17.0,12.0,1,0.0,airtime,ChannelId_3,ProviderId_6,46,1,1000.0,1
CustomerId_3275,19000.0,3166.6666666666665,6104.643041707408,-5000.0,10000.0,6,31000.0,5166.666666666667,10.0,28.0,12.0,3,0.0,airtime,ChannelId_3,ProviderId_6,34,6,19000.0,1
CustomerId_3276,23310.0,518.0,542.3752474909866,-60.0,1500.0,45,25290.0,562.0,12.777777777777779,14.311111111111112,9.733333333333333,4,0.0,airtime,ChannelId_3,ProviderId_4,7,45,23310.0,0
CustomerId_3278,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000.0,6400.0,14.0,25.0,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,6,5,20000.0,0
CustomerId_3279,117995.0,23599.0,24328.20390000051,-1005.0,50000.0,5,125355.0,25071.0,12.2,8.8,5.2,3,0.0,financial_services,ChannelId_3,ProviderId_4,28,5,117995.0,0
CustomerId_328,71017.25,1076.0189393939395,3511.8886416523146,-5000.0,25000.0,66,96761.0,1466.0757575757575,15.803030303030303,17.12121212121212,11.0,8,0.0,airtime,ChannelId_3,ProviderId_4,67,66,71017.25,1
CustomerId_3280,3610.0,601.6666666666666,745.6987774340699,-75.0,1500.0,6,3990.0,665.0,13.833333333333334,11.833333333333334,11.666666666666666,2,0.0,airtime,ChannelId_2,ProviderId_4,53,6,3610.0,1
CustomerId_3282,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,12.0,15.0,11.0,1,0.0,airtime,ChannelId_3,ProviderId_5,77,1,1000.0,1
CustomerId_3285,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000.0,6200.0,16.0,28.0,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,34,5,19000.0,1
CustomerId_3287,3750.0,1250.0,3269.174207655505,-1000.0,5000.0,3,6250.0,2083.3333333333335,9.0,17.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,46,3,3750.0,1
CustomerId_3289,90000.0,3913.0434782608695,7304.7496595662205,-5000.0,11000.0,23,172400.0,7495.652173913043,7.913043478260869,15.043478260869565,1.0,3,0.0,airtime,ChannelId_3,ProviderId_4,6,23,90000.0,0
CustomerId_329,8640.0,1440.0,1709.2103439892937,-150.0,3000.0,6,9360.0,1560.0,11.0,21.666666666666668,7.666666666666667,3,0.0,airtime,ChannelId_2,ProviderId_4,21,6,8640.0,0
CustomerId_3290,32678.0,3267.8,5779.0014093170885,-5000.0,12000.0,10,49822.0,4982.2,9.9,24.8,11.0,3,0.0,financial_services,ChannelId_2,ProviderId_4,65,10,32678.0,1
CustomerId_3291,18356.0,6118.666666666667,12022.905028874398,-1000.0,20000.0,3,23444.0,7814.666666666667,18.0,20.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,42,3,18356.0,1
CustomerId_3292,56255.0,1654.5588235294117,2428.7908101492067,-250.0,9000.0,34,58145.0,1710.1470588235295,13.735294117647058,20.647058823529413,2.6176470588235294,4,0.0,airtime,ChannelId_3,ProviderId_5,1,34,56255.0,0
CustomerId_3293,17000.0,8500.0,4949.747468305833,5000.0,12000.0,2,17000.0,8500.0,15.5,12.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,50,2,17000.0,1
CustomerId_3294,3000.0,3000.0,0.0,3000.0,3000.0,1,3000.0,3000.0,15.0,6.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,25,1,3000.0,0
CustomerId_3295,-13200.0,-6600.0,10465.180361560904,-14000.0,800.0,2,14800.0,7400.0,17.5,12.5,6.5,2,0.0,airtime,ChannelId_3,ProviderId_4,17,2,-13200.0,0
CustomerId_3296,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,14.0,9.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,22,1,1000.0,0
CustomerId_3297,19000.0,3800.0,6685.805860178712,-5000.0,10000.0,5,31000.0,6200.0,16.0,28.0,12.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,34,5,19000.0,1
CustomerId_3298,10900.0,2725.0,5010.23951523278,-1000.0,10000.0,4,13100.0,3275.0,16.0,18.75,1.0,3,0.0,financial_services,ChannelId_2,ProviderId_4,11,4,10900.0,0
CustomerId_3299,206745.0,9845.0,22342.882535608514,-5000.0,100000.0,21,227155.0,10816.904761904761,11.333333333333334,17.952380952380953,6.238095238095238,5,0.0,airtime,ChannelId_3,ProviderId_6,3,21,206745.0,0
CustomerId_330,60975.0,4355.357142857143,6214.4541391221765,-5000.0,15000.0,14,83225.0,5944.642857142857,9.571428571428571,23.071428571428573,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_6,3,14,60975.0,0
CustomerId_3301,-510.0,-170.0,762.6925986267338,-1000.0,500.0,3,1510.0,503.3333333333333,0.6666666666666666,23.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,40,3,-510.0,1
CustomerId_3303,24878.0,4146.333333333333,6700.513462912128,-2000.0,15000.0,6,35277.0,5879.5,14.333333333333334,18.0,12.0,4,0.0,financial_services,ChannelId_2,ProviderId_4,44,6,24878.0,1
CustomerId_3306,1000.0,333.3333333333333,1154.7005383792516,-1000.0,1000.0,3,3000.0,1000.0,21.333333333333332,10.0,4.666666666666667,3,0.0,financial_services,ChannelId_3,ProviderId_4,25,3,1000.0,0
CustomerId_3307,85388.0,2033.047619047619,4301.276934349822,-5000.0,12000.0,42,120012.0,2857.4285714285716,14.476190476190476,20.142857142857142,8.166666666666666,6,0.0,airtime,ChannelId_3,ProviderId_6,1,42,85388.0,0
CustomerId_3308,40000.0,4444.444444444444,6463.573143221772,-5000.0,10000.0,9,62000.0,6888.888888888889,16.11111111111111,14.11111111111111,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_6,13,9,40000.0,0
CustomerId_3309,50000.0,50000.0,0.0,50000.0,50000.0,1,50000.0,50000.0,5.0,26.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,6,1,50000.0,0
CustomerId_331,6140.0,1228.0,3272.3340294047,-1000.0,7000.0,5,8860.0,1772.0,11.6,27.8,12.0,3,0.0,financial_services,ChannelId_2,ProviderId_4,33,5,6140.0,1
CustomerId_3310,29990.0,749.75,580.5003920138255,-1000.0,1500.0,40,32880.0,822.0,13.975,15.525,1.0,4,0.0,financial_services,ChannelId_3,ProviderId_5,9,40,29990.0,0
CustomerId_3311,19000.0,3166.6666666666665,7626.707459098367,-5000.0,10000.0,6,41000.0,6833.333333333333,15.0,21.0,12.0,3,0.0,airtime,ChannelId_2,ProviderId_4,41,6,19000.0,1
CustomerId_3313,3900.0,1300.0,3235.737937472687,-1000.0,5000.0,3,6100.0,2033.3333333333333,18.0,18.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,44,3,3900.0,1
CustomerId_3314,1000.0,500.0,0.0,500.0,500.0,2,1000.0,500.0,20.0,4.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,27,2,1000.0,0
CustomerId_3315,23400.0,23400.0,0.0,23400.0,23400.0,1,23400.0,23400.0,5.0,28.0,11.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,65,1,23400.0,1
CustomerId_3318,10260.0,1026.0,1044.8200270328325,-1000.0,2500.0,10,12340.0,1234.0,16.0,6.8,1.0,5,0.0,financial_services,ChannelId_3,ProviderId_1,21,10,10260.0,0
CustomerId_3320,20000.0,4000.0,6745.368781616021,-5000.0,10000.0,5,32000.0,6400.0,8.0,25.0,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,7,5,20000.0,0
CustomerId_3326,20000.0,3333.3333333333335,7814.516406449389,-5000.0,11000.0,6,42000.0,7000.0,14.333333333333334,11.0,1.0,3,0.0,airtime,ChannelId_2,ProviderId_4,20,6,20000.0,0
CustomerId_3327,10000.0,10000.0,0.0,10000.0,10000.0,1,10000.0,10000.0,8.0,11.0,12.0,1,0.0,financial_services,ChannelId_3,ProviderId_1,52,1,10000.0,1
CustomerId_3328,47830.0,1195.75,1778.878770317747,-350.0,7000.0,40,51570.0,1289.25,14.225,23.075,1.0,3,0.0,airtime,ChannelId_3,ProviderId_5,2,40,47830.0,0
CustomerId_3329,9210.0,541.7647058823529,3537.9747654804537,-11000.0,5000.0,17,34120.0,2007.0588235294117,11.352941176470589,16.647058823529413,1.0,6,0.0,financial_services,ChannelId_3,ProviderId_4,2,17,9210.0,0
CustomerId_3330,1629351.0,14547.776785714286,58993.9157624391,-21000.0,420000.0,112,1935147.0,17278.098214285714,9.910714285714286,17.633928571428573,9.303571428571429,9,0.0,airtime,ChannelId_3,ProviderId_4,3,112,1629351.0,0
CustomerId_3331,25000.0,8333.333333333334,19731.53144926499,-5000.0,31000.0,3,37000.0,12333.333333333334,14.0,17.0,12.0,2,0.0,financial_services,ChannelId_2,ProviderId_4,45,3,25000.0,1
CustomerId_3332,33159.0,3014.4545454545455,8315.993210238166,-392.0,28000.0,11,34975.0,3179.5454545454545,11.727272727272727,13.545454545454545,11.727272727272727,3,0.0,airtime,ChannelId_3,ProviderId_3,48,11,33159.0,1
CustomerId_3333,2000.0,2000.0,0.0,2000.0,2000.0,1,2000.0,2000.0,12.0,1.0,1.0,1,0.0,data_bundles,ChannelId_3,ProviderId_6,30,1,2000.0,0
CustomerId_3334,9233.0,710.2307692307693,393.2353311199613,-55.0,1100.0,13,9367.0,720.5384615384615,10.538461538461538,22.23076923076923,11.615384615384615,4,0.0,financial_services,ChannelId_3,ProviderId_1,39,13,9233.0,1
CustomerId_3339,1000.0,333.3333333333333,1154.7005383792516,-1000.0,1000.0,3,3000.0,1000.0,6.333333333333333,8.666666666666666,1.0,3,0.0,financial_services,ChannelId_3,ProviderId_4,23,3,1000.0,0
CustomerId_334,200000.0,6060.606060606061,9323.087585194731,-5000.0,20700.0,33,302800.0,9175.757575757576,10.424242424242424,18.03030303030303,11.363636363636363,4,0.0,financial_services,ChannelId_3,ProviderId_4,48,33,200000.0,1
CustomerId_3340,11434.0,1429.25,4406.2759056989225,-5000.0,10000.0,8,24516.0,3064.5,10.0,23.25,3.75,4,0.0,financial_services,ChannelId_2,ProviderId_4,7,8,11434.0,0
CustomerId_3341,-4000.0,-444.44444444444446,3320.8098075285457,-5000.0,5000.0,9,24000.0,2666.6666666666665,10.555555555555555,23.444444444444443,1.0,1,0.0,airtime,ChannelId_5,ProviderId_4,3,9,-4000.0,0
CustomerId_3343,1000.0,1000.0,0.0,1000.0,1000.0,1,1000.0,1000.0,16.0,21.0,1.0,1,0.0,financial_services,ChannelId_3,ProviderId_5,10,1,1000.0,0
